0,23.50,42.40,31999
1,23.20,40.20,400
2,23.20,40.20,400
3,23.20,38.29,400
4,23.20,35.40,400
5,23.20,34.29,400
6,23.20,34.29,400
7,23.20,33.59,400
8,23.20,32.50,400
9,23.20,32.50,400
10,23.29,32.40,400
11,23.20,31.79,678
12,23.20,31.60,676
13,23.29,31.70,674
14,23.20,31.29,675
15,23.20,31.10,673
16,23.20,30.70,668
17,23.29,30.50,667
18,23.20,30.20,663
19,23.20,30.0,657
20,23.20,30.0,657
21,23.29,29.89,651
22,23.29,29.79,648
23,23.29,29.70,649
24,23.29,29.70,649
25,23.29,29.79,646
26,23.29,29.79,649
27,23.29,29.79,650
28,23.29,29.79,651
29,23.29,29.79,649
30,23.29,29.70,643
31,23.29,29.60,637
32,23.29,29.50,634
33,23.29,29.50,627
34,23.29,29.50,628
35,23.29,29.39,631
36,23.29,29.29,630
37,23.29,29.20,630
38,23.29,29.20,629
39,23.29,29.20,627
40,23.29,29.20,627
41,23.29,29.20,630
42,23.29,29.20,628
43,23.29,29.20,623
44,23.29,29.10,621
45,23.29,29.10,619
46,23.39,29.10,615
47,23.39,29.10,614
48,23.29,29.0,615
49,23.39,29.0,615
50,23.29,29.0,613
51,23.39,29.0,615
52,23.39,29.0,616
53,23.39,29.0,615
54,23.39,29.0,615
55,23.39,29.0,613
56,23.39,29.0,614
57,23.39,29.0,609
58,23.39,28.89,607
59,23.39,28.89,606
60,23.39,28.89,605
61,23.39,28.79,603
62,23.39,28.79,599
63,23.39,28.79,596
64,23.39,28.79,589
65,23.39,28.79,585
66,23.39,28.79,581
67,23.39,28.79,581
68,23.39,28.79,583
69,23.39,28.79,586
70,23.50,28.89,584
71,23.50,28.89,580
72,23.39,28.79,581
73,23.50,28.79,576
74,23.50,28.79,575
75,23.50,28.79,571
76,23.50,28.79,578
77,23.50,28.70,574
78,23.50,28.70,573
79,23.50,28.70,568
80,23.50,28.70,569
81,23.50,28.70,568
82,23.60,28.60,568
83,23.50,28.60,572
84,23.60,28.60,574
85,23.60,28.60,574
86,23.60,28.60,571
87,23.60,28.60,572
88,23.60,28.60,567
89,23.60,28.60,570
90,23.60,28.60,566
91,23.60,28.60,565
92,23.60,28.60,563
93,23.60,28.60,561
94,23.60,28.50,559
95,23.60,28.50,564
96,23.60,28.50,566
97,23.60,28.50,564
98,23.60,28.50,563
99,23.60,28.50,563
100,23.70,28.50,560
101,23.70,28.50,557
102,23.70,28.50,558
103,23.70,28.50,560
104,23.70,28.50,557
105,23.70,28.39,553
106,23.70,28.39,554
107,23.70,28.39,551
108,23.70,28.39,549
109,23.70,28.39,549
110,23.70,28.39,553
111,23.79,28.39,552
112,23.70,28.39,551
113,23.70,28.39,546
114,23.79,28.29,542
115,23.79,28.29,540
116,23.79,28.29,538
117,23.79,28.29,538
118,23.79,28.29,542
119,23.79,28.20,545
120,23.79,28.20,547
121,23.79,28.20,551
122,23.79,28.20,551
123,23.79,28.20,554
124,23.79,28.20,555
125,23.79,28.20,548
126,23.79,28.10,550
127,23.79,28.20,547
128,23.79,28.10,544
129,23.79,28.10,544
130,23.89,28.20,547
131,23.89,28.20,543
132,23.89,28.20,547
133,23.89,28.10,547
134,23.89,28.10,549
135,23.89,28.10,542
136,23.89,28.10,545
137,23.89,28.10,541
138,23.89,28.10,547
139,23.89,28.0,542
140,23.89,28.0,544
141,24.0,28.0,539
142,24.0,27.89,542
143,24.0,28.0,539
144,24.0,27.89,537
145,24.0,27.89,540
146,24.0,27.89,542
147,24.0,27.89,540
148,24.0,27.89,539
149,24.0,27.89,545
150,24.10,28.0,542
151,24.10,27.89,542
152,24.10,27.89,546
153,24.0,27.79,543
154,24.10,27.89,539
155,24.10,27.89,541
156,24.10,27.89,540
157,24.10,27.89,541
158,24.10,27.89,543
159,24.10,27.89,541
160,24.10,27.89,538
161,24.10,27.79,535
162,24.10,27.79,537
163,24.10,27.79,537
164,24.10,27.79,538
165,24.20,27.79,542
166,24.20,27.70,543
167,24.20,27.70,544
168,24.20,27.70,544
169,24.20,27.70,542
170,24.20,27.70,543
171,24.20,27.70,545
172,24.20,27.70,541
173,24.20,27.60,539
174,24.20,27.60,540
175,24.29,27.70,541
176,24.29,27.70,543
177,24.29,27.60,546
178,24.29,27.60,548
179,24.29,27.60,548
180,24.29,27.60,547
181,24.29,27.60,547
182,24.29,27.60,547
183,24.29,27.60,546
184,24.29,27.50,539
185,24.29,27.50,540
186,24.29,27.50,539
187,24.39,27.50,541
188,24.39,27.50,543
189,24.39,27.50,545
190,24.29,27.39,545
191,24.39,27.39,545
192,24.39,27.39,542
193,24.39,27.39,546
194,24.39,27.39,549
195,24.39,27.39,550
196,24.39,27.29,555
197,24.39,27.29,557
198,24.39,27.29,560
199,24.39,27.29,561
200,24.39,27.29,561
201,24.39,27.29,558
202,24.50,27.29,561
203,24.39,27.20,559
204,24.39,27.20,559
205,24.39,27.20,560
206,24.50,27.29,559
207,24.50,27.29,558
208,24.50,27.29,556
209,24.50,27.29,557
210,24.50,27.20,564
211,24.50,27.20,563
212,24.50,27.20,563
213,24.50,27.20,561
214,24.50,27.20,558
215,24.50,27.10,557
216,24.60,27.10,562
217,24.60,27.10,565
218,24.50,27.10,568
219,24.60,27.10,570
220,24.60,27.0,567
221,24.60,27.0,561
222,24.60,27.0,558
223,24.60,27.0,562
224,24.60,27.0,564
225,24.60,27.0,561
226,24.60,27.0,567
227,24.70,27.10,571
228,24.70,27.10,565
229,24.70,27.10,563
230,24.70,27.10,568
231,24.70,27.10,565
232,24.70,27.10,563
233,24.70,27.10,569
234,24.79,27.10,573
235,24.70,27.10,574
236,24.70,27.0,579
237,24.79,27.0,579
238,24.79,27.0,577
239,24.79,27.0,578
240,24.79,27.0,573
241,24.79,27.0,574
242,24.79,26.89,577
243,24.79,26.89,575
244,24.79,26.89,574
245,24.79,26.89,574
246,24.79,26.79,575
247,24.79,26.79,571
248,24.79,26.79,569
249,24.89,26.89,571
250,24.79,26.79,569
251,24.89,26.79,564
252,24.89,26.79,565
253,24.89,26.70,565
