0,21.0,30.0,26878
1,21.0,30.0,400
2,21.0,30.39,400
3,21.0,30.39,400
4,21.0,29.39,400
5,21.0,29.39,400
6,21.0,28.29,400
7,21.0,28.29,400
8,21.0,27.79,400
9,21.0,27.79,400
10,21.0,27.20,400
11,21.0,26.79,836
12,21.0,26.70,830
13,21.0,26.50,831
14,21.0,26.50,832
15,21.0,26.39,832
16,21.0,26.20,832
17,21.0,26.10,836
18,21.0,26.10,838
19,21.0,26.0,836
20,21.0,26.0,840
21,21.0,26.0,840
22,21.0,26.0,837
23,21.0,25.89,837
24,20.89,25.89,834
25,20.89,25.89,833
26,21.0,25.89,830
27,21.0,25.89,834
28,20.89,25.79,834
29,20.89,25.79,839
30,20.89,25.79,838
31,20.89,25.79,836
32,20.89,25.79,830
33,20.89,25.79,825
34,20.89,25.79,822
35,20.89,25.79,822
36,20.89,25.79,824
37,20.89,25.79,822
38,20.89,25.79,821
39,20.89,25.79,821
40,20.89,25.79,818
41,20.89,25.79,815
42,20.89,25.79,817
43,20.89,25.79,815
44,20.89,25.79,813
45,20.89,25.79,813
46,20.89,25.79,813
47,20.89,25.79,813
48,20.89,25.79,811
49,20.89,25.79,810
50,20.89,25.79,807
51,20.89,25.79,809
52,20.89,25.79,806
53,20.89,25.79,805
54,20.89,25.79,805
55,20.89,25.79,807
56,20.89,25.79,805
57,20.89,25.79,809
58,20.89,25.79,810
59,20.89,25.79,810
60,20.89,25.79,808
61,20.89,25.79,807
62,20.89,25.79,805
63,20.89,25.79,804
64,20.89,25.79,804
65,20.89,25.79,804
66,20.89,25.79,804
67,20.89,25.79,806
68,20.89,25.79,805
69,20.89,25.79,803
70,20.89,25.79,804
71,20.89,25.79,801
72,20.89,25.79,800
73,20.89,25.79,797
74,20.89,25.79,796
75,20.89,25.79,793
76,20.89,25.79,793
77,20.89,25.79,788
78,20.89,25.79,793
79,20.89,25.79,794
80,20.89,25.79,793
81,21.0,25.79,793
82,20.89,25.79,796
83,20.89,25.79,797
84,21.0,25.79,797
85,21.0,25.79,799
86,21.0,25.79,799
87,21.0,25.79,796
88,21.0,25.79,791
89,21.0,25.79,789
90,21.0,25.79,788
91,21.0,25.79,790
92,21.0,25.79,790
93,21.0,25.79,792
94,21.0,25.79,792
95,21.0,25.70,789
96,21.0,25.70,786
97,21.0,25.79,786
98,21.0,25.70,785
99,21.0,25.70,780
100,21.0,25.79,780
101,21.0,25.70,779
102,21.0,25.70,780
103,21.0,25.70,783
104,21.0,25.70,785
105,21.0,25.70,787
106,21.0,25.70,789
107,21.0,25.70,789
108,21.0,25.70,785
109,21.0,25.70,785
110,21.0,25.70,783
111,21.0,25.70,783
112,21.0,25.70,782
113,21.0,25.70,783
114,21.0,25.70,782
115,21.0,25.70,780
116,21.0,25.60,779
117,21.0,25.70,780
118,21.0,25.60,776
119,21.0,25.60,774
120,21.0,25.60,775
121,21.10,25.70,775
122,21.10,25.70,774
123,21.10,25.70,777
124,21.10,25.70,777
125,21.10,25.70,777
126,21.10,25.70,773
127,21.10,25.70,774
128,21.10,25.70,775
129,21.10,25.60,772
130,21.10,25.60,773
131,21.10,25.60,775
132,21.10,25.60,772
133,21.10,25.60,771
134,21.10,25.60,771
135,21.10,25.60,772
136,21.10,25.60,765
137,21.10,25.60,768
138,21.10,25.50,770
139,21.10,25.50,769
140,21.10,25.50,768
141,21.10,25.50,772
142,21.10,25.50,772
143,21.10,25.50,767
144,21.10,25.50,768
145,21.10,25.50,764
146,21.10,25.50,762
147,21.10,25.50,761
148,21.10,25.50,766
149,21.10,25.50,764
150,21.10,25.50,763
151,21.10,25.50,769
152,21.10,25.50,766
153,21.20,25.50,762
154,21.10,25.50,762
155,21.10,25.50,761
156,21.20,25.50,759
157,21.10,25.39,758
158,21.10,25.39,761
159,21.20,25.39,762
160,21.20,25.39,763
161,21.20,25.39,763
162,21.20,25.39,764
163,21.20,25.39,765
164,21.20,25.39,764
165,21.20,25.39,765
166,21.20,25.39,764
167,21.20,25.39,764
168,21.20,25.39,763
169,21.20,25.39,760
170,21.20,25.39,760
171,21.20,25.29,757
172,21.20,25.29,754
173,21.20,25.39,754
174,21.20,25.29,754
175,21.20,25.29,751
176,21.20,25.29,751
177,21.20,25.29,751
178,21.20,25.29,752
179,21.20,25.29,750
180,21.20,25.29,749
181,21.20,25.29,751
182,21.20,25.29,752
183,21.20,25.20,751
184,21.29,25.39,754
185,21.20,25.20,756
186,21.20,25.20,755
187,21.29,25.29,758
188,21.29,25.29,758
189,21.29,25.29,754
190,21.29,25.29,754
191,21.20,25.20,758
192,21.29,25.29,753
193,21.29,25.29,754
194,21.29,25.20,756
195,21.29,25.20,750
196,21.29,25.20,751
197,21.29,25.20,749
198,21.29,25.20,750
199,21.29,25.20,751
200,21.29,25.20,750
201,21.29,25.20,748
202,21.29,25.20,746
203,21.29,25.20,746
204,21.29,25.20,743
205,21.29,25.20,744
206,21.29,25.20,743
207,21.29,25.10,743
208,21.29,25.10,739
209,21.29,25.10,738
210,21.39,25.10,740
211,21.29,25.10,744
212,21.39,25.10,746
213,21.29,25.10,747
214,21.29,25.10,750
215,21.39,25.10,752
216,21.39,25.10,747
217,21.29,25.10,747
218,21.39,25.10,747
219,21.39,25.0,742
220,21.39,25.0,741
221,21.39,25.0,742
222,21.39,25.0,745
223,21.39,25.0,741
224,21.39,25.0,743
225,21.39,25.0,743
226,21.39,25.0,743
227,21.39,25.0,739
228,21.39,25.0,742
229,21.39,25.0,741
230,21.39,25.0,742
231,21.39,24.89,742
232,21.39,25.0,741
233,21.39,24.89,734
234,21.39,24.89,734
235,21.39,24.89,737
236,21.39,24.89,733
237,21.39,24.89,736
238,21.39,24.89,738
239,21.50,25.0,739
240,21.50,25.0,737
241,21.39,24.89,738
242,21.50,25.0,738
243,21.50,24.89,742
244,21.39,24.89,744
245,21.50,24.89,745
246,21.50,24.89,743
247,21.50,24.89,742
248,21.50,24.89,740
249,21.50,24.89,737
250,21.50,24.89,738
251,21.50,24.89,739
252,21.50,24.89,740
253,21.50,24.89,738
254,21.50,24.89,740
255,21.50,24.79,739
256,21.50,24.79,739
257,21.50,24.79,741
258,21.50,24.79,739
259,21.50,24.79,737
260,21.50,24.79,739
261,21.50,24.79,737
262,21.50,24.79,734
263,21.50,24.79,737
264,21.60,24.79,740
265,21.50,24.79,738
266,21.50,24.79,740
267,21.50,24.79,741
268,21.50,24.70,738
269,21.50,24.70,735
270,21.50,24.70,736
271,21.50,24.70,733
272,21.50,24.70,731
273,21.60,24.70,734
274,21.50,24.70,732
275,21.60,24.70,728
276,21.60,24.70,727
277,21.60,24.60,726
278,21.60,24.60,725
279,21.60,24.60,725
280,21.60,24.60,727
281,21.60,24.60,727
282,21.60,24.60,728
283,21.60,24.60,731
284,21.60,24.60,731
285,21.70,24.70,732
286,21.60,24.60,732
287,21.60,24.60,730
288,21.60,24.60,724
289,21.60,24.60,725
290,21.60,24.60,724
291,21.60,24.60,726
292,21.60,24.60,724
293,21.60,24.60,727
294,21.60,24.60,724
295,21.60,24.60,726
296,21.60,24.60,727
297,21.70,24.70,727
298,21.70,24.60,729
299,21.70,24.60,730
300,21.70,24.60,726
301,21.70,24.60,726
302,21.70,24.60,726
303,21.70,24.60,726
304,21.70,24.60,726
305,21.70,24.60,726
306,21.70,24.60,724
307,21.70,24.60,724
308,21.70,24.60,724
309,21.70,24.60,726
310,21.70,24.50,727
311,21.70,24.50,728
312,21.70,24.50,726
313,21.70,24.50,724
314,21.70,24.50,723
315,21.70,24.50,724
316,21.70,24.50,723
317,21.70,24.50,724
318,21.70,24.50,727
319,21.70,24.50,730
320,21.70,24.39,730
321,21.70,24.39,727
322,21.70,24.39,727
323,21.70,24.39,726
324,21.70,24.39,725
325,21.70,24.39,726
326,21.70,24.39,724
327,21.70,24.39,724
328,21.70,24.39,723
329,21.79,24.39,722
330,21.79,24.39,723
331,21.79,24.39,721
332,21.79,24.39,719
333,21.79,24.39,718
334,21.79,24.39,719
335,21.79,24.39,720
336,21.79,24.39,722
337,21.79,24.29,724
338,21.79,24.29,722
339,21.79,24.29,721
340,21.79,24.29,716
341,21.79,24.29,716
342,21.79,24.29,716
343,21.79,24.29,717
344,21.79,24.29,720
345,21.79,24.29,726
346,21.79,24.29,727
347,21.79,24.29,728
348,21.79,24.29,727
349,21.79,24.29,726
350,21.79,24.29,725
351,21.79,24.29,727
352,21.79,24.29,727
353,21.79,24.29,727
354,21.79,24.29,725
355,21.79,24.29,723
356,21.79,24.29,723
357,21.79,24.20,724
358,21.79,24.20,724
359,21.79,24.20,726
360,21.79,24.20,726
361,21.79,24.20,727
362,21.79,24.20,726
363,21.79,24.20,725
364,21.89,24.29,724
365,21.79,24.20,722
366,21.89,24.29,722
367,21.79,24.20,722
368,21.89,24.29,724
369,21.79,24.20,723
370,21.79,24.20,722
371,21.79,24.10,722
372,21.79,24.10,721
373,21.79,24.10,721
374,21.89,24.20,722
375,21.89,24.20,723
376,21.89,24.20,724
377,21.89,24.20,724
378,21.89,24.20,723
379,21.89,24.20,724
380,21.89,24.10,724
381,21.89,24.20,724
382,21.89,24.10,724
383,21.89,24.10,724
384,21.89,24.10,724
385,21.89,24.10,722
386,21.89,24.10,722
387,21.89,24.10,719
388,21.89,24.10,722
389,21.89,24.10,717
390,21.89,24.10,721
391,21.89,24.10,720
392,21.89,24.10,720
393,21.89,24.10,722
394,21.89,24.10,724
395,21.89,24.10,723
396,21.89,24.10,723
397,21.89,24.10,724
398,21.89,24.10,722
399,22.0,24.0,722
400,21.89,24.0,722
401,21.89,24.0,722
402,21.89,24.0,723
403,21.89,24.0,722
404,21.89,24.0,720
405,21.89,24.0,722
406,21.89,24.0,719
407,21.89,24.0,721
408,21.89,24.0,719
409,22.0,24.0,719
410,22.0,24.0,717
411,21.89,24.0,717
412,22.0,24.0,717
413,22.0,24.0,715
414,21.89,23.89,713
415,22.0,23.89,712
416,22.0,23.89,712
417,22.0,23.89,712
418,22.0,23.89,710
419,22.0,23.89,714
420,22.0,23.89,717
421,22.0,23.89,718
422,22.0,23.89,721
423,22.0,23.89,720
424,22.0,23.79,720
425,22.0,23.89,720
426,22.0,23.89,718
427,22.0,23.89,714
428,22.0,23.79,714
429,22.0,23.79,714
430,22.0,23.79,713
431,22.0,23.79,714
432,22.0,23.79,714
433,22.0,23.79,714
434,22.0,23.79,714
435,22.0,23.89,714
436,22.0,23.79,713
437,22.0,23.79,714
438,22.0,23.79,713
439,22.0,23.79,713
440,22.0,23.89,715
441,21.89,23.89,714
442,22.0,23.89,716
443,22.0,23.79,718
444,22.0,23.79,717
445,22.0,23.79,713
446,22.0,23.79,714
447,22.0,23.79,716
448,22.0,23.79,718
449,22.0,23.79,716
450,22.0,23.79,719
451,22.0,23.79,720
452,22.0,23.79,718
453,22.0,23.79,717
454,22.0,23.79,717
455,22.0,23.79,719
456,22.0,23.79,719
457,22.0,23.79,722
458,22.0,23.79,719
459,22.0,23.79,720
460,22.0,23.79,716
461,22.0,23.79,718
462,22.0,23.79,716
463,22.0,23.79,719
464,22.0,23.79,721
465,22.0,23.79,721
466,22.0,23.79,721
467,22.0,23.79,722
468,22.0,23.79,721
469,22.0,23.79,717
470,22.10,23.89,718
471,22.10,23.89,718
472,22.10,23.79,716
473,22.10,23.89,719
474,22.10,23.79,722
475,22.10,23.79,722
476,22.10,23.79,723
477,22.10,23.79,720
478,22.10,23.79,719
479,22.10,23.79,719
480,22.10,23.79,718
