0,26.29,26.20,400
1,26.29,27.10,400
2,26.29,27.10,400
3,26.29,26.89,400
4,26.29,26.89,400
5,26.29,26.70,400
6,26.20,26.39,400
7,26.20,26.20,400
8,26.20,26.20,400
9,26.20,26.20,400
10,26.20,26.10,509
11,26.10,26.10,509
12,26.10,26.10,503
13,26.10,26.20,502
14,26.10,26.20,498
15,26.10,26.20,497
16,26.0,26.20,492
17,26.0,26.20,490
18,26.0,26.20,487
19,26.0,26.20,486
20,26.0,26.20,488
21,26.0,26.20,493
22,26.0,26.20,492
23,25.89,25.89,495
24,26.0,26.29,496
25,26.0,26.29,488
26,25.89,25.89,484
27,25.89,25.89,484
28,25.89,25.89,481
29,25.89,26.0,477
30,25.89,26.0,481
31,25.89,26.0,481
32,25.89,26.0,483
33,25.79,26.0,479
34,25.79,26.10,480
35,25.79,26.10,479
36,25.79,26.10,484
37,25.79,26.10,479
38,25.79,26.10,485
39,25.79,26.20,487
40,25.70,26.10,485
41,25.70,26.20,484
42,25.70,26.20,486
43,25.70,26.20,480
44,25.70,26.20,480
45,25.70,26.20,484
46,25.60,26.20,480
47,25.60,26.20,482
48,25.60,26.29,483
49,25.60,26.39,480
50,25.60,26.39,476
51,25.60,26.39,479
52,25.60,26.50,477
53,25.60,26.50,476
54,25.50,26.50,478
55,25.50,26.60,477
56,25.50,26.60,474
57,25.50,26.60,479
58,25.50,26.60,480
59,25.50,26.60,475
60,25.50,26.70,476
61,25.50,26.70,477
62,25.50,26.70,470
63,25.50,26.79,468
64,25.50,26.79,470
65,25.50,26.79,469
66,25.50,26.89,469
67,25.50,26.89,471
68,25.50,26.89,472
69,25.39,26.89,474
70,25.50,26.89,477
71,25.50,26.89,479
72,25.50,26.89,476
73,25.39,26.89,477
74,25.50,27.0,475
75,25.39,27.0,473
76,25.39,27.0,473
77,25.39,27.0,474
78,25.39,27.0,474
79,25.39,27.0,475
80,25.39,27.0,475
81,25.39,27.0,477
82,25.39,27.0,478
83,25.29,27.0,480
84,25.29,27.0,480
85,25.29,27.0,483
86,25.39,27.10,479
87,25.29,27.10,478
88,25.29,27.10,478
89,25.29,27.10,479
90,25.29,27.20,477
91,25.29,27.20,479
92,25.29,27.20,478
93,25.29,27.20,476
94,25.29,27.20,477
95,25.29,27.20,473
96,25.29,27.29,473
97,25.29,27.29,475
98,25.29,27.29,475
99,25.20,27.29,480
100,25.29,27.39,481
101,25.29,27.39,484
102,25.29,27.39,482
103,25.20,27.39,484
104,25.20,27.39,478
105,25.20,27.39,479
106,25.20,27.39,479
107,25.20,27.39,480
108,25.20,27.50,479
109,25.20,27.50,480
110,25.29,27.50,481
111,25.20,27.50,480
112,25.20,27.50,477
113,25.20,27.50,479
114,25.20,27.50,479
115,25.20,27.50,478
116,25.20,27.50,478
117,25.20,27.50,479
