0,23.39,41.20,31999
1,23.39,41.50,400
2,23.39,41.50,400
3,23.39,41.70,400
4,23.39,40.50,400
5,23.39,40.59,400
6,23.39,41.9,400
7,23.39,41.9,400
8,23.39,40.59,400
9,23.39,39.90,400
10,23.39,39.90,400
11,23.39,39.29,1266
12,23.50,38.40,1260
13,23.39,37.90,1254
14,23.39,38.20,1243
15,23.39,38.29,1235
16,23.39,37.90,1225
17,23.50,37.90,1217
18,23.39,37.29,1211
19,23.39,36.79,1208
20,23.39,36.50,1199
21,23.50,36.29,1196
22,23.50,36.9,1189
23,23.39,35.90,1182
24,23.39,35.90,1167
25,23.39,35.79,1161
26,23.39,35.79,1157
27,23.50,35.90,1154
28,23.39,35.79,1150
29,23.39,35.70,1154
30,23.39,35.70,1150
31,23.39,35.70,1141
32,23.39,35.70,1135
33,23.39,35.59,1131
34,23.39,35.59,1127
35,23.39,35.59,1126
36,23.50,35.70,1119
37,23.39,35.59,1111
38,23.39,35.59,1102
39,23.39,35.50,1095
40,23.39,35.50,1086
41,23.39,35.50,1084
42,23.50,35.59,1084
43,23.39,35.50,1085
44,23.39,35.40,1086
45,23.39,35.40,1089
46,23.39,35.40,1082
47,23.39,35.40,1075
48,23.39,35.40,1069
49,23.39,35.40,1062
50,23.39,35.29,1053
51,23.50,35.40,1048
52,23.39,35.29,1041
53,23.39,35.29,1038
54,23.39,35.29,1039
55,23.39,35.20,1038
56,23.50,35.29,1038
57,23.50,35.29,1038
58,23.39,35.20,1038
59,23.50,35.29,1036
60,23.50,35.20,1034
61,23.39,35.9,1032
62,23.50,35.20,1026
63,23.50,35.20,1021
64,23.50,35.20,1019
65,23.50,35.9,1016
66,23.50,35.0,1008
67,23.50,35.0,1008
68,23.39,35.0,1005
69,23.50,35.0,1004
70,23.50,35.0,1002
71,23.50,35.0,1001
72,23.50,35.0,998
73,23.50,34.90,994
74,23.50,35.0,994
75,23.50,35.0,991
76,23.50,35.0,990
77,23.50,35.0,989
78,23.50,35.0,988
79,23.50,35.0,986
80,23.50,35.9,986
81,23.50,35.9,985
82,23.50,35.9,987
83,23.50,35.0,988
84,23.50,35.9,988
85,23.50,35.9,984
86,23.50,35.9,985
87,23.50,35.0,983
88,23.50,35.0,979
89,23.50,35.0,980
90,23.60,35.0,974
91,23.60,35.0,969
92,23.60,35.0,968
93,23.60,35.0,966
94,23.60,35.0,963
95,23.60,34.90,962
96,23.60,34.90,962
97,23.60,34.79,961
98,23.60,34.79,961
99,23.60,34.79,963
100,23.60,34.79,965
101,23.60,34.79,968
102,23.60,34.79,963
103,23.60,34.79,959
104,23.60,34.70,956
105,23.60,34.70,956
106,23.60,34.70,947
107,23.60,34.70,944
108,23.60,34.59,952
109,23.60,34.59,951
110,23.60,34.59,949
111,23.60,34.59,955
112,23.60,34.59,957
113,23.60,34.59,950
114,23.60,34.59,945
115,23.60,34.59,944
116,23.70,34.70,941
117,23.70,34.70,942
118,23.70,34.70,935
119,23.70,34.59,936
120,23.70,34.59,931
121,23.70,34.59,932
122,23.70,34.59,928
123,23.70,34.50,934
124,23.70,34.59,929
125,23.70,34.59,933
126,23.70,34.59,934
127,23.70,34.59,932
128,23.70,34.59,930
129,23.70,34.59,932
130,23.70,34.59,927
131,23.70,34.59,930
132,23.70,34.50,930
133,23.70,34.50,925
134,23.79,34.50,924
135,23.79,34.50,927
136,23.79,34.50,923
137,23.79,34.50,926
138,23.79,34.50,928
139,23.79,34.40,928
140,23.79,34.40,924
141,23.79,34.40,921
142,23.79,34.40,917
143,23.79,34.40,917
144,23.79,34.29,915
145,23.79,34.29,914
146,23.79,34.29,913
147,23.79,34.29,916
148,23.79,34.29,912
149,23.79,34.29,914
150,23.79,34.29,915
151,23.79,34.29,921
152,23.79,34.29,921
153,23.79,34.29,918
154,23.79,34.29,919
155,23.79,34.29,917
156,23.79,34.29,913
157,23.89,34.40,913
158,23.89,34.29,914
159,23.89,34.29,916
160,23.89,34.29,914
