0,23.70,38.9,29951
1,23.60,38.9,400
2,23.60,38.9,400
3,23.60,37.59,400
4,23.60,37.90,400
5,23.60,37.70,400
6,23.60,37.70,400
7,23.60,37.59,400
8,23.60,36.90,400
9,23.60,36.70,400
10,23.60,36.50,400
11,23.60,36.50,849
12,23.60,36.29,854
13,23.60,35.79,856
14,23.60,35.50,854
15,23.60,35.40,847
16,23.60,35.20,846
17,23.50,35.0,845
18,23.50,34.90,843
19,23.50,34.79,837
20,23.50,34.79,834
21,23.50,34.70,826
22,23.50,34.70,820
23,23.50,34.70,815
24,23.50,34.70,810
25,23.50,34.59,804
26,23.50,34.59,799
27,23.50,34.70,798
28,23.50,34.70,791
29,23.50,34.70,781
30,23.50,34.70,773
31,23.50,34.70,766
32,23.50,34.70,757
33,23.39,34.59,751
34,23.50,34.70,747
35,23.39,34.59,743
36,23.39,34.59,736
37,23.39,34.70,733
38,23.39,34.70,729
39,23.39,34.70,730
40,23.39,34.70,729
41,23.39,34.70,729
42,23.39,34.70,724
43,23.39,34.79,723
44,23.39,34.70,717
45,23.39,34.70,712
46,23.39,34.70,708
47,23.39,34.70,707
48,23.39,34.70,706
49,23.39,34.70,702
50,23.39,34.70,699
51,23.39,34.70,695
52,23.39,34.70,691
53,23.29,34.70,690
54,23.29,34.70,687
55,23.29,34.70,680
56,23.29,34.79,677
57,23.29,34.79,672
58,23.29,34.79,665
59,23.29,34.79,659
60,23.29,34.79,658
61,23.29,34.79,650
62,23.29,34.79,647
63,23.29,34.90,647
64,23.29,34.90,647
65,23.29,34.90,644
66,23.29,34.90,642
67,23.29,34.90,644
68,23.29,35.0,642
69,23.29,35.0,637
70,23.29,35.0,636
71,23.29,35.0,637
72,23.29,34.90,635
73,23.29,35.0,633
74,23.29,35.0,632
75,23.29,34.90,630
76,23.29,34.90,625
77,23.29,35.0,626
78,23.29,35.0,625
79,23.29,35.0,628
80,23.29,35.0,626
81,23.29,35.0,625
82,23.29,35.0,623
83,23.29,35.0,618
84,23.29,35.0,613
85,23.29,35.0,609
86,23.29,35.0,606
87,23.29,35.0,605
88,23.29,35.0,607
89,23.29,35.0,611
90,23.29,35.0,613
91,23.29,35.0,620
92,23.29,35.0,621
93,23.29,35.0,618
94,23.29,35.0,616
95,23.29,35.0,610
96,23.29,35.0,605
97,23.29,35.0,600
98,23.29,35.9,598
99,23.29,35.9,595
100,23.29,35.9,600
101,23.29,35.9,597
102,23.29,35.9,594
103,23.29,35.9,595
104,23.29,35.20,598
105,23.29,35.9,594
106,23.20,35.0,595
107,23.29,35.9,590
108,23.29,35.9,591
109,23.29,35.9,591
110,23.29,35.20,590
111,23.29,35.20,590
112,23.29,35.20,590
113,23.29,35.9,587
114,23.29,35.9,583
115,23.29,35.20,583
116,23.29,35.9,581
117,23.29,35.20,581
118,23.29,35.20,587
119,23.29,35.20,583
120,23.29,35.9,582
121,23.29,35.9,583
122,23.29,35.9,580
123,23.29,35.9,574
124,23.29,35.9,579
125,23.29,35.9,581
126,23.29,35.9,585
127,23.29,35.20,588
128,23.29,35.20,588
129,23.29,35.20,588
130,23.29,35.20,583
131,23.29,35.20,576
132,23.29,35.20,573
133,23.29,35.9,573
134,23.29,35.20,573
135,23.29,35.20,575
136,23.29,35.20,573
137,23.29,35.20,576
138,23.29,35.20,575
139,23.29,35.20,570
140,23.29,35.9,573
141,23.29,35.20,571
142,23.29,35.9,570
143,23.29,35.20,572
144,23.29,35.20,577
145,23.29,35.9,576
146,23.29,35.9,574
147,23.29,35.9,566
148,23.29,35.9,565
149,23.29,35.9,561
150,23.29,35.9,558
151,23.29,35.9,559
152,23.29,35.9,562
153,23.29,35.9,568
154,23.29,35.9,571
155,23.29,35.9,570
156,23.29,35.9,571
157,23.29,35.9,572
158,23.29,35.9,565
159,23.29,35.9,563
160,23.29,35.9,565
161,23.39,35.9,563
162,23.39,35.9,563
163,23.39,35.9,565
164,23.29,35.9,568
165,23.29,35.9,566
166,23.29,35.9,564
167,23.29,35.9,564
168,23.39,35.9,562
169,23.39,35.9,560
170,23.29,35.9,555
171,23.39,35.9,556
172,23.29,35.9,555
173,23.29,35.9,555
174,23.29,35.9,554
175,23.39,35.9,556
176,23.39,35.9,556
177,23.29,35.9,558
178,23.39,35.9,558
179,23.39,35.9,559
180,23.39,35.9,561
181,23.39,35.9,557
182,23.39,35.9,553
183,23.39,35.9,548
184,23.39,35.9,549
185,23.39,35.9,551
186,23.39,35.9,552
187,23.39,35.9,553
188,23.39,35.9,554
189,23.39,35.9,550
190,23.39,35.9,546
191,23.39,35.0,547
192,23.39,35.0,550
193,23.39,35.0,554
194,23.39,35.0,558
195,23.39,35.0,559
196,23.39,35.0,555
197,23.39,35.0,553
198,23.39,35.0,549
199,23.50,35.9,549
200,23.50,35.9,551
201,23.39,35.0,553
202,23.39,35.0,553
203,23.39,35.0,552
204,23.39,35.0,551
205,23.39,35.0,554
206,23.39,35.0,558
207,23.50,35.9,556
208,23.39,35.0,555
209,23.39,35.0,554
210,23.50,35.0,547
211,23.39,35.0,543
212,23.39,35.0,545
213,23.50,35.0,545
214,23.50,35.0,546
215,23.50,35.0,551
216,23.50,35.0,548
217,23.50,35.0,547
218,23.50,35.0,547
219,23.50,35.0,547
220,23.50,35.0,546
221,23.50,35.0,547
222,23.50,35.0,551
223,23.50,35.0,550
224,23.50,35.0,549
225,23.50,35.0,551
226,23.50,35.0,552
227,23.50,35.0,553
228,23.50,35.0,555
229,23.50,35.0,553
230,23.50,35.0,549
231,23.50,34.90,548
232,23.50,34.90,545
233,23.50,34.90,546
234,23.50,34.90,547
235,23.50,34.90,551
236,23.50,34.90,552
237,23.50,34.90,549
238,23.50,34.90,545
239,23.50,34.90,545
240,23.60,34.90,544
241,23.60,34.90,538
242,23.60,34.79,535
243,23.50,34.79,533
244,23.50,34.79,534
245,23.50,34.79,532
246,23.60,34.79,535
247,23.60,34.79,543
248,23.60,34.79,548
249,23.50,34.79,548
250,23.60,34.79,549
251,23.60,34.79,545
252,23.60,34.70,539
253,23.60,34.70,538
254,23.60,34.70,537
255,23.60,34.70,541
256,23.60,34.70,545
257,23.60,34.70,548
258,23.60,34.70,545
259,23.60,34.70,549
260,23.60,34.70,547
261,23.60,34.70,546
262,23.60,34.70,544
263,23.60,34.70,544
264,23.70,34.70,539
265,23.60,34.70,537
266,23.60,34.70,535
267,23.70,34.70,534
268,23.70,34.70,534
269,23.60,34.59,533
270,23.70,34.59,534
271,23.70,34.59,535
272,23.60,34.59,536
273,23.70,34.59,535
274,23.70,34.59,536
275,23.60,34.50,538
276,23.70,34.59,536
277,23.70,34.59,535
278,23.70,34.59,535
279,23.70,34.59,535
280,23.70,34.50,533
281,23.70,34.50,535
282,23.70,34.50,537
283,23.70,34.50,535
284,23.70,34.50,535
285,23.70,34.50,535
286,23.70,34.40,537
287,23.70,34.40,538
288,23.70,34.40,537
289,23.70,34.40,537
290,23.70,34.40,536
291,23.70,34.40,538
292,23.79,34.40,536
293,23.70,34.40,539
294,23.70,34.40,538
295,23.79,34.40,542
296,23.79,34.40,536
297,23.70,34.40,537
298,23.70,34.40,536
299,23.79,34.29,535
300,23.70,34.40,533
301,23.79,34.40,533
302,23.79,34.40,534
303,23.70,34.40,532
304,23.79,34.29,528
305,23.79,34.29,526
306,23.79,34.40,524
307,23.79,34.40,523
308,23.79,34.29,523
309,23.79,34.29,527
310,23.79,34.29,524
311,23.79,34.29,526
312,23.79,34.29,529
313,23.79,34.29,529
314,23.79,34.29,530
315,23.79,34.29,533
316,23.79,34.29,535
317,23.79,34.29,533
318,23.79,34.20,532
319,23.79,34.20,531
320,23.79,34.20,528
321,23.79,34.20,528
322,23.79,34.20,525
323,23.79,34.20,528
324,23.79,34.20,528
325,23.79,34.20,532
326,23.79,34.9,533
327,23.79,34.9,536
328,23.89,34.20,534
329,23.79,34.9,534
330,23.79,34.9,535
331,23.79,34.9,536
332,23.79,34.9,532
333,23.79,34.9,529
334,23.79,34.9,532
335,23.79,34.9,531
336,23.89,34.20,530
337,23.79,34.9,528
338,23.89,34.20,530
339,23.89,34.20,530
340,23.89,34.20,526
341,23.89,34.9,528
342,23.89,34.9,529
343,23.89,34.9,530
344,23.89,34.9,529
345,23.89,34.9,532
346,23.89,34.9,533
347,23.79,34.0,533
348,23.89,34.9,528
349,23.89,34.9,527
350,23.89,34.0,524
351,23.89,34.0,525
352,23.89,34.0,524
353,23.89,34.0,526
354,23.89,34.0,525
355,23.89,34.0,524
356,23.89,34.0,521
357,23.89,34.0,519
358,23.89,34.0,519
359,23.89,34.0,523
360,23.89,34.0,523
361,23.89,34.0,526
362,23.89,34.0,530
363,23.89,34.0,527
364,24.0,34.0,523
365,23.89,34.0,523
366,23.89,34.0,524
367,23.89,34.0,523
368,24.0,34.0,523
369,24.0,34.0,528
370,23.89,33.90,526
371,24.0,34.0,527
372,24.0,34.0,527
373,24.0,34.0,529
374,24.0,34.0,528
375,24.0,33.90,526
376,24.0,33.90,526
377,24.0,33.90,524
378,24.0,33.90,524
379,24.0,33.79,523
380,24.0,33.79,523
381,24.0,33.79,520
382,24.0,33.79,521
383,24.0,33.79,521
384,24.0,33.79,521
385,24.0,33.79,522
386,24.0,33.79,523
387,24.0,33.79,523
388,24.0,33.79,521
